340,57:59.4,6.64E+01,C
341,57:59.5,6.66E+01,C
342,57:59.6,6.69E+01,C
343,57:59.8,6.71E+01,C
344,57:59.9,6.73E+01,C
345,58:00.0,6.75E+01,C
346,58:00.2,6.77E+01,C
347,58:00.3,6.79E+01,C
348,58:00.4,6.81E+01,C
349,58:00.6,6.83E+01,C
350,58:00.7,6.85E+01,C
351,58:00.8,6.86E+01,C
352,58:01.1,6.89E+01,C
353,58:01.2,6.90E+01,C
354,58:01.4,6.91E+01,C
355,58:01.5,6.93E+01,C
356,58:01.6,6.94E+01,C
357,58:01.8,6.96E+01,C
358,58:01.9,6.97E+01,C
359,58:02.0,6.98E+01,C
360,58:02.2,7.00E+01,C
361,58:02.3,7.01E+01,C
362,58:02.4,7.02E+01,C
363,58:02.6,7.04E+01,C
364,58:02.7,7.05E+01,C
365,58:02.8,7.06E+01,C
366,58:03.0,7.07E+01,C
367,58:03.1,7.08E+01,C
368,58:03.4,7.10E+01,C
369,58:03.5,7.11E+01,C
370,58:03.6,7.12E+01,C
371,58:03.8,7.12E+01,C
372,58:03.9,7.13E+01,C
373,58:04.0,7.14E+01,C
374,58:04.2,7.15E+01,C
375,58:04.3,7.17E+01,C
376,58:04.4,7.18E+01,C
377,58:04.6,7.19E+01,C
378,58:04.7,7.21E+01,C
379,58:04.8,7.25E+01,C
380,58:05.0,7.30E+01,C
381,58:05.1,7.33E+01,C
382,58:05.2,7.38E+01,C
383,58:05.4,7.44E+01,C
384,58:05.5,7.49E+01,C
385,58:05.6,7.52E+01,C
386,58:05.9,7.59E+01,C
387,58:06.0,7.63E+01,C
388,58:06.2,7.66E+01,C
389,58:06.3,7.69E+01,C
390,58:06.5,7.72E+01,C
391,58:06.6,7.75E+01,C
392,58:06.7,7.78E+01,C
393,58:06.9,7.81E+01,C
394,58:07.0,7.84E+01,C
395,58:07.1,7.87E+01,C
396,58:07.3,7.90E+01,C
397,58:07.4,7.93E+01,C
398,58:07.5,7.96E+01,C
399,58:07.7,7.99E+01,C
400,58:07.9,8.04E+01,C
401,58:08.1,8.07E+01,C
402,58:08.2,8.10E+01,C
403,58:08.3,8.13E+01,C
404,58:08.5,8.15E+01,C
405,58:08.6,8.18E+01,C
406,58:08.7,8.20E+01,C
407,58:08.9,8.22E+01,C
408,58:09.0,8.24E+01,C
409,58:09.1,8.26E+01,C
410,58:09.3,8.28E+01,C
411,58:09.4,8.30E+01,C
412,58:09.5,8.32E+01,C
413,58:09.7,8.34E+01,C
414,58:09.8,8.35E+01,C
415,58:09.9,8.37E+01,C
416,58:10.2,8.40E+01,C
417,58:10.3,8.42E+01,C
418,58:10.5,8.43E+01,C
419,58:10.6,8.45E+01,C
420,58:10.7,8.46E+01,C
421,58:10.9,8.47E+01,C
422,58:11.0,8.48E+01,C
423,58:11.1,8.49E+01,C
424,58:11.3,8.50E+01,C
425,58:11.4,8.51E+01,C
426,58:11.5,8.52E+01,C
427,58:11.7,8.53E+01,C
428,58:11.8,8.55E+01,C
429,58:11.9,8.56E+01,C
430,58:12.1,8.56E+01,C
431,58:12.2,8.57E+01,C
432,58:12.5,8.59E+01,C
433,58:12.6,8.60E+01,C
434,58:12.7,8.61E+01,C
435,58:12.9,8.62E+01,C
436,58:13.0,8.63E+01,C
437,58:13.1,8.63E+01,C
438,58:13.3,8.64E+01,C
439,58:13.4,8.65E+01,C
440,58:13.5,8.66E+01,C
441,58:13.7,8.67E+01,C
442,58:13.8,8.67E+01,C
443,58:13.9,8.68E+01,C
444,58:14.1,8.68E+01,C
445,58:14.2,8.69E+01,C
